,id,date,variable,value
6106,AS14.14,2014-03-28,call,1.0
6107,AS14.14,2014-03-28,appCat.builtin,6551.704000000001
6108,AS14.14,2014-03-28,appCat.communication,7143.947000000001
6109,AS14.14,2014-03-28,appCat.entertainment,161.928
6110,AS14.14,2014-03-28,appCat.finance,223.365
6111,AS14.14,2014-03-28,appCat.other,309.146
6112,AS14.14,2014-03-28,appCat.social,1189.358
6113,AS14.14,2014-03-28,appCat.unknown,13.838000000000001
6114,AS14.14,2014-03-29,mood,8.0
6115,AS14.14,2014-03-29,circumplex.arousal,-0.25
6116,AS14.14,2014-03-29,circumplex.valence,1.25
6117,AS14.14,2014-03-29,activity,3.9754289025475473
6118,AS14.14,2014-03-29,screen,4674.6099982261685
6119,AS14.14,2014-03-29,call,1.0
6120,AS14.14,2014-03-29,sms,1.0
6121,AS14.14,2014-03-29,appCat.builtin,3150.464000000001
6122,AS14.14,2014-03-29,appCat.communication,1853.369
6123,AS14.14,2014-03-29,appCat.entertainment,11.45
6124,AS14.14,2014-03-29,appCat.finance,155.06099999999998
6125,AS14.14,2014-03-29,appCat.other,33.428
6126,AS14.14,2014-03-29,appCat.social,821.441
6127,AS14.14,2014-03-30,mood,6.5
6128,AS14.14,2014-03-30,circumplex.arousal,-1.0
6129,AS14.14,2014-03-30,circumplex.valence,1.0
6130,AS14.14,2014-03-30,activity,0.21969191314581904
6131,AS14.14,2014-03-30,screen,2666.268000602723
6132,AS14.14,2014-03-30,call,1.0
6133,AS14.14,2014-03-30,appCat.builtin,26314.186
6134,AS14.14,2014-03-30,appCat.communication,520.2429999999999
6135,AS14.14,2014-03-30,appCat.other,24.286
6136,AS14.14,2014-03-31,mood,6.75
6137,AS14.14,2014-03-31,circumplex.arousal,-0.25
6138,AS14.14,2014-03-31,circumplex.valence,0.75
6139,AS14.14,2014-03-31,activity,0.9776586905948815
6140,AS14.14,2014-03-31,screen,3093.012999773025
6141,AS14.14,2014-03-31,call,4.0
6142,AS14.14,2014-03-31,sms,2.0
6143,AS14.14,2014-03-31,appCat.builtin,3419.888
6144,AS14.14,2014-03-31,appCat.communication,1041.851
6145,AS14.14,2014-03-31,appCat.other,39.337
6146,AS14.14,2014-04-01,mood,6.2
6147,AS14.14,2014-04-01,circumplex.arousal,0.0
6148,AS14.14,2014-04-01,circumplex.valence,0.4
6149,AS14.14,2014-04-01,activity,1.2481336012665938
6150,AS14.14,2014-04-01,screen,430.88399982452404
6151,AS14.14,2014-04-01,appCat.builtin,262.253
6152,AS14.14,2014-04-01,appCat.communication,95.11999999999999
6153,AS14.14,2014-04-01,appCat.other,40.202
6154,AS14.14,2014-04-01,appCat.social,32.446
6155,AS14.14,2014-04-02,mood,7.0
6156,AS14.14,2014-04-02,circumplex.arousal,-1.0
6157,AS14.14,2014-04-02,circumplex.valence,1.0
6158,AS14.14,2014-04-02,activity,1.5237000749956746
6159,AS14.14,2014-04-02,screen,779.8729991912842
6160,AS14.14,2014-04-02,appCat.builtin,1549.8489999999997
6161,AS14.14,2014-04-02,appCat.communication,160.76300000000003
6162,AS14.14,2014-04-02,appCat.other,14.067
6163,AS14.14,2014-04-02,appCat.social,71.732
6164,AS14.14,2014-04-03,mood,7.333333333333333
6165,AS14.14,2014-04-03,circumplex.arousal,-0.5
6166,AS14.14,2014-04-03,circumplex.valence,1.0
6167,AS14.14,2014-04-03,activity,1.6652902540326473
6168,AS14.14,2014-04-03,screen,2372.6589994430574
6169,AS14.14,2014-04-03,appCat.builtin,1613.3329999999996
6170,AS14.14,2014-04-03,appCat.communication,373.998
6171,AS14.14,2014-04-03,appCat.finance,8.059
6172,AS14.14,2014-04-03,appCat.other,67.906
6173,AS14.14,2014-04-03,appCat.social,46.582
6174,AS14.14,2014-04-04,mood,7.5
6175,AS14.14,2014-04-04,circumplex.arousal,-1.0
6176,AS14.14,2014-04-04,circumplex.valence,1.0
6177,AS14.14,2014-04-04,activity,0.09166666666666659
6178,AS14.14,2014-04-04,screen,307.5409996509551
6179,AS14.14,2014-04-04,appCat.builtin,239.324
6180,AS14.14,2014-04-04,appCat.communication,36.288000000000004
6181,AS14.14,2014-04-04,appCat.other,31.473
6182,AS14.14,2014-04-05,mood,7.4
6183,AS14.14,2014-04-05,circumplex.arousal,-1.6
6184,AS14.14,2014-04-05,circumplex.valence,0.6
6185,AS14.14,2014-04-05,activity,0.40028248587570586
6186,AS14.14,2014-04-05,screen,1485.8990004062653
6187,AS14.14,2014-04-05,appCat.builtin,1584.1660000000004
6188,AS14.14,2014-04-05,appCat.communication,755.504
6189,AS14.14,2014-04-05,appCat.office,3.011
6190,AS14.14,2014-04-05,appCat.other,66.697
6191,AS14.14,2014-04-05,appCat.social,79.28
6192,AS14.14,2014-04-06,mood,7.4
6193,AS14.14,2014-04-06,circumplex.arousal,-1.0
6194,AS14.14,2014-04-06,circumplex.valence,1.0
6195,AS14.14,2014-04-06,activity,0.6963656649100308
6196,AS14.14,2014-04-06,screen,1263.3870003223412
6197,AS14.14,2014-04-06,call,1.0
6198,AS14.14,2014-04-06,appCat.builtin,1628.3429999999996
6199,AS14.14,2014-04-06,appCat.communication,6760.954
6200,AS14.14,2014-04-06,appCat.other,44.724000000000004
6201,AS14.14,2014-04-06,appCat.social,109.675
6202,AS14.14,2014-04-07,mood,7.0
6203,AS14.14,2014-04-07,circumplex.arousal,-0.2
6204,AS14.14,2014-04-07,circumplex.valence,1.0
6205,AS14.14,2014-04-07,activity,0.21185657171414296
6206,AS14.14,2014-04-07,screen,550.3640000820161
6207,AS14.14,2014-04-07,sms,1.0
6208,AS14.14,2014-04-07,appCat.builtin,224.36500000000004
6209,AS14.14,2014-04-07,appCat.communication,106.62700000000001
6210,AS14.14,2014-04-07,appCat.other,84.59699999999998
6211,AS14.14,2014-04-07,appCat.social,133.944
6212,AS14.14,2014-04-08,mood,6.8
6213,AS14.14,2014-04-08,circumplex.arousal,-0.2
6214,AS14.14,2014-04-08,circumplex.valence,0.8
6215,AS14.14,2014-04-08,activity,0.9502100840336134
6216,AS14.14,2014-04-08,screen,452.8569993972779
6217,AS14.14,2014-04-08,call,1.0
6218,AS14.14,2014-04-08,appCat.builtin,40323.877
6219,AS14.14,2014-04-08,appCat.communication,67.482
6220,AS14.14,2014-04-08,appCat.other,47.408
6221,AS14.14,2014-04-09,mood,8.0
6222,AS14.14,2014-04-09,circumplex.arousal,0.3333333333333333
6223,AS14.14,2014-04-09,circumplex.valence,1.0
6224,AS14.14,2014-04-09,activity,2.8100840336134456
6225,AS14.14,2014-04-09,screen,1098.342000484467
6226,AS14.14,2014-04-09,appCat.builtin,879.3349999999998
6227,AS14.14,2014-04-09,appCat.communication,166.57600000000002
6228,AS14.14,2014-04-09,appCat.other,30.412
6229,AS14.14,2014-04-09,appCat.social,13.054
6230,AS14.14,2014-04-10,mood,6.666666666666667
6231,AS14.14,2014-04-10,circumplex.arousal,-0.3333333333333333
6232,AS14.14,2014-04-10,circumplex.valence,1.0
6233,AS14.14,2014-04-10,activity,0.7281512605042018
6234,AS14.14,2014-04-10,screen,846.4809994697566
6235,AS14.14,2014-04-10,appCat.builtin,881.543
6236,AS14.14,2014-04-10,appCat.communication,18.882
6237,AS14.14,2014-04-10,appCat.other,23.165
6238,AS14.14,2014-04-10,appCat.social,29.299
6239,AS14.14,2014-04-11,mood,7.75
6240,AS14.14,2014-04-11,circumplex.arousal,1.0
6241,AS14.14,2014-04-11,circumplex.valence,1.0
6242,AS14.14,2014-04-11,activity,0.6273109243697478
6243,AS14.14,2014-04-11,screen,552.9420001506809
6244,AS14.14,2014-04-11,call,2.0
6245,AS14.14,2014-04-11,appCat.builtin,5877.102
6246,AS14.14,2014-04-11,appCat.communication,19.197
6247,AS14.14,2014-04-11,appCat.other,61.623
6248,AS14.14,2014-04-11,appCat.social,66.422
6249,AS14.14,2014-04-12,mood,7.5
6250,AS14.14,2014-04-12,circumplex.arousal,0.0
6251,AS14.14,2014-04-12,circumplex.valence,1.0
6252,AS14.14,2014-04-12,activity,1.5283637183687022
6253,AS14.14,2014-04-12,screen,115.98700022697447
6254,AS14.14,2014-04-12,appCat.builtin,93.682
6255,AS14.14,2014-04-12,appCat.other,22.238999999999997
6256,AS14.14,2014-04-13,activity,0.0
6257,AS14.14,2014-04-13,screen,29.7229998111725
6258,AS14.14,2014-04-13,appCat.builtin,29.695
6259,AS14.14,2014-04-14,mood,7.5
6260,AS14.14,2014-04-14,circumplex.arousal,0.0
6261,AS14.14,2014-04-14,circumplex.valence,1.0
6262,AS14.14,2014-04-14,activity,0.10000000000000003
6263,AS14.14,2014-04-14,screen,327.7780001163484
6264,AS14.14,2014-04-14,appCat.builtin,168.58999999999997
6265,AS14.14,2014-04-14,appCat.communication,40.208
6266,AS14.14,2014-04-14,appCat.other,2939.1149999999993
6267,AS14.14,2014-04-15,mood,6.0
6268,AS14.14,2014-04-15,circumplex.arousal,-1.0
6269,AS14.14,2014-04-15,circumplex.valence,0.3333333333333333
6270,AS14.14,2014-04-15,activity,0.0433919022154316
6271,AS14.14,2014-04-15,screen,321.80199980735784
6272,AS14.14,2014-04-15,appCat.builtin,3100.8449999999993
6273,AS14.14,2014-04-15,appCat.communication,52.448
6274,AS14.14,2014-04-15,appCat.other,28.393
6275,AS14.14,2014-04-15,appCat.social,15.486
6276,AS14.14,2014-04-16,mood,6.0
6277,AS14.14,2014-04-16,circumplex.arousal,0.5
6278,AS14.14,2014-04-16,circumplex.valence,0.25
6279,AS14.14,2014-04-16,activity,1.4044817927170865
6280,AS14.14,2014-04-16,screen,742.986000061035
6281,AS14.14,2014-04-16,appCat.builtin,5338.439
6282,AS14.14,2014-04-16,appCat.communication,13.135
6283,AS14.14,2014-04-16,appCat.other,55.264
6284,AS14.14,2014-04-17,mood,6.2
6285,AS14.14,2014-04-17,circumplex.arousal,0.0
6286,AS14.14,2014-04-17,circumplex.valence,0.4
6287,AS14.14,2014-04-17,activity,1.2758403361344546
6288,AS14.14,2014-04-17,screen,801.4089996814731
6289,AS14.14,2014-04-17,sms,1.0
6290,AS14.14,2014-04-17,appCat.builtin,12956.374999999998
6291,AS14.14,2014-04-17,appCat.communication,50.411
6292,AS14.14,2014-04-17,appCat.office,77.54299999999999
6293,AS14.14,2014-04-17,appCat.other,85.616
6294,AS14.14,2014-04-17,appCat.social,18.177
6295,AS14.14,2014-04-18,mood,6.5
6296,AS14.14,2014-04-18,circumplex.arousal,-1.0
6297,AS14.14,2014-04-18,circumplex.valence,0.0
6298,AS14.14,2014-04-18,activity,0.27083333333333304
6299,AS14.14,2014-04-18,screen,106.7050001621246
6300,AS14.14,2014-04-18,appCat.builtin,102.985
6301,AS14.14,2014-04-18,appCat.communication,39.213
6302,AS14.14,2014-04-18,appCat.other,28.42
6303,AS14.14,2014-04-19,mood,6.75
6304,AS14.14,2014-04-19,circumplex.arousal,0.25
6305,AS14.14,2014-04-19,circumplex.valence,1.0
6306,AS14.14,2014-04-19,activity,0.04173669467787111
6307,AS14.14,2014-04-19,screen,258.98600029945374
6308,AS14.14,2014-04-19,sms,1.0
6309,AS14.14,2014-04-19,appCat.builtin,131.96300000000002
6310,AS14.14,2014-04-19,appCat.communication,78.107
6311,AS14.14,2014-04-19,appCat.other,48.378
6312,AS14.14,2014-04-20,mood,7.5
6313,AS14.14,2014-04-20,circumplex.arousal,-1.0
6314,AS14.14,2014-04-20,circumplex.valence,0.5
6315,AS14.14,2014-04-20,activity,0.19194677871148466
6316,AS14.14,2014-04-20,screen,863.2370004653925
6317,AS14.14,2014-04-20,sms,1.0
6318,AS14.14,2014-04-20,appCat.builtin,430.852
6319,AS14.14,2014-04-20,appCat.communication,211.953
6320,AS14.14,2014-04-20,appCat.game,169.699
6321,AS14.14,2014-04-20,appCat.other,50.403000000000006
6322,AS14.14,2014-04-21,mood,7.0
6323,AS14.14,2014-04-21,circumplex.arousal,0.25
6324,AS14.14,2014-04-21,circumplex.valence,1.0
6325,AS14.14,2014-04-21,activity,1.0110681114551079
6326,AS14.14,2014-04-21,screen,596.8669996261602
6327,AS14.14,2014-04-21,call,1.0
6328,AS14.14,2014-04-21,appCat.builtin,1865.869
6329,AS14.14,2014-04-21,appCat.communication,322.493
6330,AS14.14,2014-04-21,appCat.other,33.201
6331,AS14.14,2014-04-21,appCat.social,18.149
6332,AS14.14,2014-04-22,mood,7.0
6333,AS14.14,2014-04-22,circumplex.arousal,-0.4
6334,AS14.14,2014-04-22,circumplex.valence,0.6
6335,AS14.14,2014-04-22,activity,0.183181098526367
6336,AS14.14,2014-04-22,screen,727.9210000038145
6337,AS14.14,2014-04-22,call,1.0
6338,AS14.14,2014-04-22,sms,1.0
6339,AS14.14,2014-04-22,appCat.builtin,1740.1560000000004
6340,AS14.14,2014-04-22,appCat.communication,142.346
6341,AS14.14,2014-04-22,appCat.other,42.314
6342,AS14.14,2014-04-22,appCat.social,198.96600000000004
6343,AS14.14,2014-04-23,mood,7.0
6344,AS14.14,2014-04-23,circumplex.arousal,-1.0
6345,AS14.14,2014-04-23,circumplex.valence,0.3333333333333333
6346,AS14.14,2014-04-23,activity,1.0719912102772136
6347,AS14.14,2014-04-23,screen,657.5240001678463
6348,AS14.14,2014-04-23,appCat.builtin,517.3549999999999
6349,AS14.14,2014-04-23,appCat.communication,50.783
6350,AS14.14,2014-04-23,appCat.other,46.382000000000005
6351,AS14.14,2014-04-23,appCat.social,14.192
6352,AS14.14,2014-04-23,appCat.travel,47.435
6353,AS14.14,2014-04-24,mood,7.333333333333333
6354,AS14.14,2014-04-24,circumplex.arousal,0.3333333333333333
6355,AS14.14,2014-04-24,circumplex.valence,1.0
6356,AS14.14,2014-04-24,activity,1.0999999999999988
6357,AS14.14,2014-04-24,screen,620.2130000591281
6358,AS14.14,2014-04-24,appCat.builtin,383.3670000000001
6359,AS14.14,2014-04-24,appCat.communication,75.65
6360,AS14.14,2014-04-24,appCat.office,32.423
6361,AS14.14,2014-04-24,appCat.other,33.272
6362,AS14.14,2014-04-24,appCat.travel,94.26599999999999
6363,AS14.14,2014-04-25,mood,8.0
6364,AS14.14,2014-04-25,circumplex.arousal,0.8
6365,AS14.14,2014-04-25,circumplex.valence,1.4
6366,AS14.14,2014-04-25,activity,0.14173669467787103
6367,AS14.14,2014-04-25,screen,805.6799995899206
6368,AS14.14,2014-04-25,appCat.builtin,1985.564
6369,AS14.14,2014-04-25,appCat.communication,511.51599999999996
6370,AS14.14,2014-04-25,appCat.other,73.436
6371,AS14.14,2014-04-26,mood,8.0
6372,AS14.14,2014-04-26,circumplex.arousal,-1.0
6373,AS14.14,2014-04-26,circumplex.valence,1.0
6374,AS14.14,2014-04-26,activity,3.2039408866995074
6375,AS14.14,2014-04-26,screen,184.45900034904486
6376,AS14.14,2014-04-26,sms,1.0
6377,AS14.14,2014-04-26,appCat.builtin,9402.421
6378,AS14.14,2014-04-26,appCat.communication,29.208000000000002
6379,AS14.14,2014-04-26,appCat.other,15.087
6380,AS14.14,2014-04-27,mood,7.666666666666667
6381,AS14.14,2014-04-27,circumplex.arousal,0.0
6382,AS14.14,2014-04-27,circumplex.valence,1.0
6383,AS14.14,2014-04-27,activity,0.07499999999999996
6384,AS14.14,2014-04-27,screen,439.1410000324257
6385,AS14.14,2014-04-27,appCat.builtin,233.61700000000002
6386,AS14.14,2014-04-27,appCat.communication,162.703
6387,AS14.14,2014-04-27,appCat.other,42.509
6388,AS14.14,2014-04-28,activity,0.0
6389,AS14.14,2014-04-28,screen,56.5980002880097
6390,AS14.14,2014-04-28,call,1.0
6391,AS14.14,2014-04-28,appCat.builtin,56.04599999999999
6392,AS14.14,2014-04-29,activity,0.0333333333333333
6393,AS14.14,2014-04-29,screen,170.51099991798392
6394,AS14.14,2014-04-29,appCat.builtin,200.214
6395,AS14.14,2014-04-29,appCat.communication,27.243000000000002
6396,AS14.14,2014-04-29,appCat.other,9.133999999999999
6397,AS14.14,2014-04-30,mood,7.0
6398,AS14.14,2014-04-30,circumplex.arousal,1.0
6399,AS14.14,2014-04-30,circumplex.valence,1.0
6400,AS14.14,2014-04-30,activity,1.1916666666666664
6401,AS14.14,2014-04-30,screen,172.0380001068115
6402,AS14.14,2014-04-30,appCat.builtin,145.39999999999998
6403,AS14.14,2014-04-30,appCat.communication,8.086
6404,AS14.14,2014-04-30,appCat.other,18.492
6405,AS14.14,2014-05-01,mood,6.0
6406,AS14.14,2014-05-01,circumplex.arousal,0.0
6407,AS14.14,2014-05-01,circumplex.valence,0.5
6408,AS14.14,2014-05-01,activity,1.410389202762083
6409,AS14.14,2014-05-01,screen,302.8090000152587
6410,AS14.14,2014-05-01,appCat.builtin,133.46400000000003
6411,AS14.14,2014-05-01,appCat.other,30.71
6412,AS14.14,2014-05-01,appCat.social,179.511
6413,AS14.14,2014-05-02,mood,6.666666666666667
6414,AS14.14,2014-05-02,circumplex.arousal,0.3333333333333333
6415,AS14.14,2014-05-02,circumplex.valence,1.0
6416,AS14.14,2014-05-02,activity,0.12500000000000006
6417,AS14.14,2014-05-02,screen,288.2680001258849
6418,AS14.14,2014-05-02,appCat.builtin,240.86900000000003
6419,AS14.14,2014-05-02,appCat.communication,7.0360000000000005
6420,AS14.14,2014-05-02,appCat.other,51.397999999999996
6421,AS14.14,2014-05-03,mood,6.8
6422,AS14.14,2014-05-03,circumplex.arousal,0.2
6423,AS14.14,2014-05-03,circumplex.valence,1.0
6424,AS14.14,2014-05-03,activity,0.09166666666666666
6425,AS14.14,2014-05-03,screen,694.194000244141
6426,AS14.14,2014-05-03,appCat.builtin,489.0370000000001
6427,AS14.14,2014-05-03,appCat.communication,117.47999999999999
6428,AS14.14,2014-05-03,appCat.other,66.292
6429,AS14.14,2014-05-03,appCat.social,21.135
6430,AS14.14,2014-05-04,mood,6.8
6431,AS14.14,2014-05-04,circumplex.arousal,0.0
6432,AS14.14,2014-05-04,circumplex.valence,0.8
6433,AS14.14,2014-05-04,activity,0.01666666666666666
6434,AS14.14,2014-05-04,screen,354.1380004882811
6435,AS14.14,2014-05-04,appCat.builtin,209.419
6436,AS14.14,2014-05-04,appCat.communication,59.025999999999996
6437,AS14.14,2014-05-04,appCat.other,54.525999999999996
6438,AS14.14,2014-05-04,appCat.social,31.135
6439,AS14.14,2014-05-05,mood,7.0
6440,AS14.14,2014-05-05,circumplex.arousal,-1.0
6441,AS14.14,2014-05-05,circumplex.valence,1.0
6442,AS14.14,2014-05-05,activity,0.0909090909090909
6443,AS14.14,2014-05-05,screen,199.8310003280639
6444,AS14.14,2014-05-05,appCat.builtin,4698.054000000001
6445,AS14.14,2014-05-05,appCat.communication,121.70400000000001
6446,AS14.14,2014-05-05,appCat.other,15.126000000000001
6447,AS14.15,2014-02-17,call,7.0
6448,AS14.15,2014-02-18,call,8.0
6449,AS14.15,2014-02-19,call,6.0
6450,AS14.15,2014-02-19,sms,10.0
6451,AS14.15,2014-02-20,call,8.0
6452,AS14.15,2014-02-20,sms,5.0
6453,AS14.15,2014-02-21,call,1.0
6454,AS14.15,2014-02-21,sms,1.0
6455,AS14.15,2014-02-22,call,6.0
6456,AS14.15,2014-02-22,sms,3.0
6457,AS14.15,2014-02-23,sms,2.0
6458,AS14.15,2014-02-24,call,3.0
6459,AS14.15,2014-02-24,sms,1.0
6460,AS14.15,2014-02-25,call,12.0
6461,AS14.15,2014-02-25,sms,4.0
6462,AS14.15,2014-02-26,call,13.0
6463,AS14.15,2014-02-26,sms,3.0
6464,AS14.15,2014-02-27,call,7.0
6465,AS14.15,2014-03-01,call,4.0
6466,AS14.15,2014-03-03,call,3.0
6467,AS14.15,2014-03-04,call,4.0
6468,AS14.15,2014-03-04,sms,1.0
6469,AS14.15,2014-03-05,call,1.0
6470,AS14.15,2014-03-06,call,9.0
6471,AS14.15,2014-03-07,call,3.0
6472,AS14.15,2014-03-08,call,11.0
6473,AS14.15,2014-03-09,call,2.0
6474,AS14.15,2014-03-10,call,11.0
6475,AS14.15,2014-03-11,call,1.0
6476,AS14.15,2014-03-12,call,15.0
6477,AS14.15,2014-03-12,sms,1.0
6478,AS14.15,2014-03-13,call,3.0
6479,AS14.15,2014-03-14,mood,6.5
6480,AS14.15,2014-03-14,circumplex.arousal,-0.25
6481,AS14.15,2014-03-14,circumplex.valence,0.5
6482,AS14.15,2014-03-14,screen,243.0460002422333
6483,AS14.15,2014-03-14,call,5.0
6484,AS14.15,2014-03-14,sms,1.0
6485,AS14.15,2014-03-14,appCat.builtin,269.40099999999995
6486,AS14.15,2014-03-14,appCat.communication,35.161
6487,AS14.15,2014-03-14,appCat.other,172.52700000000002
6488,AS14.15,2014-03-15,mood,6.75
6489,AS14.15,2014-03-15,circumplex.arousal,0.75
6490,AS14.15,2014-03-15,circumplex.valence,0.5
6491,AS14.15,2014-03-15,screen,165.01700019836426
6492,AS14.15,2014-03-15,call,8.0
6493,AS14.15,2014-03-15,appCat.builtin,40.43300000000001
6494,AS14.15,2014-03-15,appCat.communication,124.345
6495,AS14.15,2014-03-16,mood,6.166666666666667
6496,AS14.15,2014-03-16,circumplex.arousal,-0.6666666666666666
6497,AS14.15,2014-03-16,circumplex.valence,0.3333333333333333
6498,AS14.15,2014-03-16,call,1.0
6499,AS14.15,2014-03-17,mood,6.4
6500,AS14.15,2014-03-17,circumplex.arousal,0.0
6501,AS14.15,2014-03-17,circumplex.valence,0.0
6502,AS14.15,2014-03-17,activity,0.0
6503,AS14.15,2014-03-17,screen,0.694999933242798
6504,AS14.15,2014-03-17,call,8.0
6505,AS14.15,2014-03-17,appCat.builtin,6.644
6506,AS14.15,2014-03-18,mood,7.2
6507,AS14.15,2014-03-18,circumplex.arousal,0.4
6508,AS14.15,2014-03-18,circumplex.valence,1.2
6509,AS14.15,2014-03-18,activity,1.306108597285068
6510,AS14.15,2014-03-18,screen,3214.6289999485025
6511,AS14.15,2014-03-18,call,7.0
6512,AS14.15,2014-03-18,appCat.builtin,1349.0549999999998
6513,AS14.15,2014-03-18,appCat.communication,1780.7469999999998
6514,AS14.15,2014-03-18,appCat.entertainment,5.019
6515,AS14.15,2014-03-18,appCat.office,45.18600000000001
6516,AS14.15,2014-03-18,appCat.other,54.256
6517,AS14.15,2014-03-18,appCat.travel,94.55199999999999
6518,AS14.15,2014-03-18,appCat.utilities,17.082
6519,AS14.15,2014-03-19,mood,7.4
6520,AS14.15,2014-03-19,circumplex.arousal,0.2
6521,AS14.15,2014-03-19,circumplex.valence,1.2
6522,AS14.15,2014-03-19,call,5.0
6523,AS14.15,2014-03-20,mood,7.0
6524,AS14.15,2014-03-20,circumplex.arousal,0.6
6525,AS14.15,2014-03-20,circumplex.valence,1.0
6526,AS14.15,2014-03-20,activity,0.119047619047619
6527,AS14.15,2014-03-20,screen,1306.61699962616
6528,AS14.15,2014-03-20,call,5.0
6529,AS14.15,2014-03-20,sms,7.0
6530,AS14.15,2014-03-20,appCat.builtin,459.29400000000004
6531,AS14.15,2014-03-20,appCat.communication,847.2469999999998
6532,AS14.15,2014-03-21,mood,7.0
6533,AS14.15,2014-03-21,circumplex.arousal,0.2
6534,AS14.15,2014-03-21,circumplex.valence,0.8
6535,AS14.15,2014-03-21,activity,0.6230158730158728
6536,AS14.15,2014-03-21,screen,820.1199998855589
6537,AS14.15,2014-03-21,call,5.0
6538,AS14.15,2014-03-21,appCat.builtin,960.1080000000002
6539,AS14.15,2014-03-21,appCat.communication,195.22
6540,AS14.15,2014-03-21,appCat.office,3.01
6541,AS14.15,2014-03-21,appCat.other,14.117
6542,AS14.15,2014-03-22,mood,7.0
6543,AS14.15,2014-03-22,circumplex.arousal,-0.4
6544,AS14.15,2014-03-22,circumplex.valence,1.0
6545,AS14.15,2014-03-22,activity,0.49741435035552684
6546,AS14.15,2014-03-22,screen,358.5930004119873
6547,AS14.15,2014-03-22,appCat.builtin,255.80800000000005
6548,AS14.15,2014-03-22,appCat.communication,80.51
6549,AS14.15,2014-03-22,appCat.other,22.17
6550,AS14.15,2014-03-23,mood,7.0
6551,AS14.15,2014-03-23,circumplex.arousal,0.2
6552,AS14.15,2014-03-23,circumplex.valence,1.0
6553,AS14.15,2014-03-23,activity,0.43478260869565233
6554,AS14.15,2014-03-23,screen,562.4420001506809
6555,AS14.15,2014-03-23,appCat.builtin,29.591
6556,AS14.15,2014-03-23,appCat.communication,522.7180000000001
6557,AS14.15,2014-03-23,appCat.other,10.102
6558,AS14.15,2014-03-24,mood,7.0
6559,AS14.15,2014-03-24,circumplex.arousal,1.0
6560,AS14.15,2014-03-24,circumplex.valence,0.8
6561,AS14.15,2014-03-24,activity,0.0
6562,AS14.15,2014-03-24,screen,326.5949997901914
6563,AS14.15,2014-03-24,appCat.builtin,258.777
6564,AS14.15,2014-03-24,appCat.communication,38.207
6565,AS14.15,2014-03-24,appCat.office,21.464000000000002
6566,AS14.15,2014-03-24,appCat.other,8.046
6567,AS14.15,2014-03-25,mood,7.0
6568,AS14.15,2014-03-25,circumplex.arousal,0.8
6569,AS14.15,2014-03-25,circumplex.valence,1.0
6570,AS14.15,2014-03-25,activity,0.0172413793103448
6571,AS14.15,2014-03-25,screen,1444.801000356674
6572,AS14.15,2014-03-25,call,1.0
6573,AS14.15,2014-03-25,appCat.builtin,554.5230000000001
6574,AS14.15,2014-03-25,appCat.communication,890.1380000000001
6575,AS14.15,2014-03-26,mood,7.2
6576,AS14.15,2014-03-26,circumplex.arousal,1.4
6577,AS14.15,2014-03-26,circumplex.valence,0.8
6578,AS14.15,2014-03-26,activity,1.3611111111111118
6579,AS14.15,2014-03-26,screen,4948.672999382019
6580,AS14.15,2014-03-26,call,7.0
6581,AS14.15,2014-03-26,sms,3.0
6582,AS14.15,2014-03-26,appCat.builtin,838.8729999999998
6583,AS14.15,2014-03-26,appCat.communication,3850.6909999999993
6584,AS14.15,2014-03-26,appCat.other,396.176
6585,AS14.15,2014-03-26,appCat.travel,62.299
6586,AS14.15,2014-03-27,mood,7.0
6587,AS14.15,2014-03-27,circumplex.arousal,1.0
6588,AS14.15,2014-03-27,circumplex.valence,1.0
6589,AS14.15,2014-03-27,activity,0.0
6590,AS14.15,2014-03-27,screen,0.46200013160705605
6591,AS14.15,2014-03-27,call,12.0
6592,AS14.15,2014-03-27,appCat.builtin,49.808
6593,AS14.15,2014-03-28,mood,7.2
6594,AS14.15,2014-03-28,circumplex.arousal,1.2
6595,AS14.15,2014-03-28,circumplex.valence,1.0
6596,AS14.15,2014-03-28,activity,0.21031746031746018
6597,AS14.15,2014-03-28,screen,1583.1449999809258
6598,AS14.15,2014-03-28,call,8.0
6599,AS14.15,2014-03-28,appCat.builtin,596.674
6600,AS14.15,2014-03-28,appCat.communication,1039.388
6601,AS14.15,2014-03-28,appCat.other,7.021
6602,AS14.15,2014-03-28,appCat.utilities,48.229
6603,AS14.15,2014-03-29,mood,7.0
6604,AS14.15,2014-03-29,circumplex.arousal,-1.2
6605,AS14.15,2014-03-29,circumplex.valence,0.8
6606,AS14.15,2014-03-29,activity,1.629761904761905
6607,AS14.15,2014-03-29,screen,194.70199966430664
6608,AS14.15,2014-03-29,call,10.0
6609,AS14.15,2014-03-29,appCat.builtin,122.675
6610,AS14.15,2014-03-29,appCat.communication,3.016
6611,AS14.15,2014-03-29,appCat.office,9.039
6612,AS14.15,2014-03-29,appCat.other,10.032
6613,AS14.15,2014-03-29,appCat.social,49.613
6614,AS14.15,2014-03-30,mood,7.4
6615,AS14.15,2014-03-30,circumplex.arousal,-0.8
6616,AS14.15,2014-03-30,circumplex.valence,1.0
6617,AS14.15,2014-03-30,activity,1.011507936507937
6618,AS14.15,2014-03-30,screen,1070.5850005149841
6619,AS14.15,2014-03-30,call,5.0
6620,AS14.15,2014-03-30,appCat.builtin,589.2990000000001
6621,AS14.15,2014-03-30,appCat.communication,325.968
